target,league,selection,min_edge,min_odds,max_odds,bets,profit_units,roi,hit_rate,avg_odds,tested_seasons,positive_seasons,worst_season_roi
OU25,TUTTI,UNDER25,0.09,1.4,2.5,1284,-59.730000000000004,-0.04651869158878505,0.42133956386292837,2.2729906542056075,13,3,-0.3235
OU25,TUTTI,UNDER25,0.09,1.55,2.5,1284,-59.730000000000004,-0.04651869158878505,0.42133956386292837,2.2729906542056075,13,3,-0.3235
OU25,TUTTI,UNDER25,0.09,1.7,2.5,1284,-59.730000000000004,-0.04651869158878505,0.42133956386292837,2.2729906542056075,13,3,-0.3235
BTTS,Premier League,TUTTI,0.05,1.4,4.0,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
BTTS,Premier League,TUTTI,0.05,1.4,,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
BTTS,Premier League,TUTTI,0.05,1.55,4.0,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
BTTS,Premier League,TUTTI,0.05,1.55,,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
BTTS,Premier League,TUTTI,0.05,1.7,4.0,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
BTTS,Premier League,TUTTI,0.05,1.7,,1339,-62.47999999999999,-0.04666168782673636,0.4346527259148618,2.2251530993278563,10,3,-0.141551724137931
OU25,Serie A,OVER25,0.07,1.55,2.2,257,-12.010000000000005,-0.04673151750972765,0.4785992217898833,2.009377431906615,7,2,-0.37750000000000006
OU25,TUTTI,UNDER25,0.12,1.4,2.5,438,-20.479999999999997,-0.0467579908675799,0.4132420091324201,2.327397260273972,11,4,-0.3453125
OU25,TUTTI,UNDER25,0.12,1.55,2.5,438,-20.479999999999997,-0.0467579908675799,0.4132420091324201,2.327397260273972,11,4,-0.3453125
OU25,TUTTI,UNDER25,0.12,1.7,2.5,438,-20.479999999999997,-0.0467579908675799,0.4132420091324201,2.327397260273972,11,4,-0.3453125
OU25,TUTTI,UNDER25,0.12,1.85,2.5,438,-20.479999999999997,-0.0467579908675799,0.4132420091324201,2.327397260273972,11,4,-0.3453125
BTTS,Ligue 1,BTTS_YES,0.03,2.0,2.2,318,-14.880000000000004,-0.046792452830188694,0.4559748427672956,2.0910062893081762,6,2,-0.19700000000000004
BTTS,Serie A,BTTS_YES,0.03,1.7,2.5,547,-25.6,-0.04680073126142596,0.4753199268738574,2.030274223034735,10,2,-0.12302083333333332
BTTS,Premier League,BTTS_NO,0.03,1.4,4.0,1474,-69.26,-0.046987788331071915,0.44097693351424694,2.1936160108548166,10,3,-0.2764285714285714
BTTS,Premier League,BTTS_NO,0.03,1.4,,1474,-69.26,-0.046987788331071915,0.44097693351424694,2.1936160108548166,10,3,-0.2764285714285714
BTTS,Premier League,BTTS_NO,0.03,1.55,4.0,1474,-69.26,-0.046987788331071915,0.44097693351424694,2.1936160108548166,10,3,-0.2764285714285714
BTTS,Premier League,BTTS_NO,0.03,1.55,,1474,-69.26,-0.046987788331071915,0.44097693351424694,2.1936160108548166,10,3,-0.2764285714285714
BTTS,Serie A,BTTS_YES,0.03,1.4,2.5,554,-26.040000000000003,-0.047003610108303256,0.47653429602888087,2.025559566787004,10,2,-0.12302083333333332
BTTS,Serie A,BTTS_YES,0.03,1.55,2.5,554,-26.040000000000003,-0.047003610108303256,0.47653429602888087,2.025559566787004,10,2,-0.12302083333333332
OU25,La Liga,TUTTI,0.12,1.4,4.0,550,-25.95,-0.04718181818181818,0.3509090909090909,2.852109090909091,12,5,-0.43133333333333335
OU25,La Liga,TUTTI,0.12,1.55,4.0,550,-25.95,-0.04718181818181818,0.3509090909090909,2.852109090909091,12,5,-0.43133333333333335
OU25,La Liga,TUTTI,0.12,1.7,4.0,550,-25.95,-0.04718181818181818,0.3509090909090909,2.852109090909091,12,5,-0.43133333333333335
OU25,TUTTI,UNDER25,0.09,2.0,2.5,1216,-57.44,-0.04723684210526315,0.41694078947368424,2.2920723684210524,12,4,-0.18162393162393162
BTTS,Premier League,TUTTI,0.07,1.85,4.0,800,-37.81,-0.047262500000000006,0.4175,2.312075,10,4,-0.1808088235294118
BTTS,Premier League,TUTTI,0.07,1.85,,800,-37.81,-0.047262500000000006,0.4175,2.312075,10,4,-0.1808088235294118
BTTS,Serie A,BTTS_YES,0.07,1.85,3.0,132,-6.280000000000001,-0.047575757575757584,0.4318181818181818,2.1978030303030303,2,1,-0.19772727272727275
BTTS,Serie A,BTTS_YES,0.07,1.85,4.0,132,-6.280000000000001,-0.047575757575757584,0.4318181818181818,2.1978030303030303,2,1,-0.19772727272727275
BTTS,Serie A,BTTS_YES,0.07,1.85,,132,-6.280000000000001,-0.047575757575757584,0.4318181818181818,2.1978030303030303,2,1,-0.19772727272727275
BTTS,Serie A,BTTS_YES,0.03,1.85,3.0,486,-23.180000000000003,-0.04769547325102881,0.4588477366255144,2.090185185185185,9,3,-0.196
BTTS,Serie A,BTTS_YES,0.03,1.85,4.0,486,-23.180000000000003,-0.04769547325102881,0.4588477366255144,2.090185185185185,9,3,-0.196
BTTS,Serie A,BTTS_YES,0.03,1.85,,486,-23.180000000000003,-0.04769547325102881,0.4588477366255144,2.090185185185185,9,3,-0.196
BTTS,Premier League,BTTS_NO,0.07,2.0,4.0,596,-28.549999999999994,-0.04790268456375838,0.4077181208053691,2.3678523489932886,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,2.0,,596,-28.549999999999994,-0.04790268456375838,0.4077181208053691,2.3678523489932886,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.03,2.0,2.5,984,-47.14000000000001,-0.047906504065040656,0.4339430894308943,2.202916666666667,10,4,-0.3936734693877551
OU25,La Liga,OVER25,0.12,1.85,4.0,201,-9.710000000000004,-0.04830845771144281,0.3681592039800995,2.6927363184079605,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.85,,201,-9.710000000000004,-0.04830845771144281,0.3681592039800995,2.6927363184079605,4,2,-0.28291666666666665
OU25,Premier League,OVER25,0.07,1.4,3.0,393,-19.009999999999998,-0.048371501272264625,0.44529262086513993,2.1895928753180662,11,4,-0.43499999999999994
OU25,Premier League,OVER25,0.07,1.55,3.0,390,-18.89,-0.048435897435897435,0.44358974358974357,2.195333333333333,11,4,-0.5225
OU25,Serie A,OVER25,0.07,1.55,2.5,439,-21.310000000000006,-0.04854214123006835,0.44874715261959,2.1405922551252847,9,2,-0.2328
BTTS,Serie A,BTTS_YES,0.07,2.0,2.5,90,-4.3700000000000045,-0.04855555555555561,0.43333333333333335,2.2092222222222224,0,0,
OU25,Serie A,UNDER25,0.05,1.4,3.0,1176,-57.31,-0.04873299319727891,0.4200680272108844,2.31046768707483,12,5,-0.22586206896551728
OU25,Serie A,UNDER25,0.05,1.55,3.0,1176,-57.31,-0.04873299319727891,0.4200680272108844,2.31046768707483,12,5,-0.22586206896551728
OU25,Serie A,UNDER25,0.05,1.7,3.0,1176,-57.31,-0.04873299319727891,0.4200680272108844,2.31046768707483,12,5,-0.22586206896551728
OU25,TUTTI,OVER25,0.09,1.85,2.2,379,-18.469999999999995,-0.048733509234828484,0.46174142480211083,2.066701846965699,12,3,-0.31
BTTS,La Liga,BTTS_YES,0.09,2.0,2.2,40,-1.9500000000000002,-0.04875,0.45,2.1222499999999997,0,0,
OU25,La Liga,TUTTI,0.07,2.0,2.5,771,-37.74000000000001,-0.04894941634241246,0.41893644617380027,2.2725551232166015,12,5,-0.20232142857142854
OU25,Ligue 1,TUTTI,0.09,1.85,2.2,143,-7.050000000000002,-0.04930069930069931,0.46153846153846156,2.0753846153846154,1,0,-0.377
OU25,Premier League,OVER25,0.05,2.0,2.5,452,-22.38,-0.049513274336283185,0.4314159292035398,2.2231194690265488,12,4,-0.43826086956521737
BTTS,TUTTI,TUTTI,0.09,1.85,2.2,498,-24.720000000000006,-0.049638554216867484,0.45582329317269077,2.0850803212851403,9,3,-0.1723636363636364
OU25,La Liga,UNDER25,0.03,1.7,2.5,913,-45.41000000000001,-0.04973713033953999,0.45016429353778753,2.1314567360350494,12,3,-0.2833333333333333
OU25,Serie A,OVER25,0.09,1.55,2.2,118,-5.869999999999997,-0.049745762711864386,0.4745762711864407,2.017118644067797,0,0,
BTTS,Premier League,TUTTI,0.05,2.0,2.5,938,-46.71,-0.049797441364605545,0.43070362473347545,2.21498933901919,10,1,-0.23888888888888882
OU25,Serie A,OVER25,0.07,1.4,2.2,261,-13.010000000000005,-0.049846743295019175,0.4789272030651341,2.0016475095785444,7,2,-0.37750000000000006
OU25,Premier League,TUTTI,0.03,1.85,2.2,1204,-60.02000000000001,-0.04985049833887044,0.4659468438538206,2.0406229235880398,12,3,-0.22644444444444448
BTTS,Ligue 1,TUTTI,0.05,2.0,2.2,453,-22.650000000000006,-0.05000000000000001,0.45474613686534215,2.092958057395143,9,3,-0.20698412698412696
BTTS,Ligue 1,BTTS_NO,0.07,1.4,2.2,171,-8.570000000000002,-0.0501169590643275,0.4619883040935672,2.0609356725146197,3,1,-0.15037037037037035
BTTS,Ligue 1,BTTS_NO,0.07,1.55,2.2,171,-8.570000000000002,-0.0501169590643275,0.4619883040935672,2.0609356725146197,3,1,-0.15037037037037035
BTTS,Ligue 1,BTTS_NO,0.07,1.7,2.2,171,-8.570000000000002,-0.0501169590643275,0.4619883040935672,2.0609356725146197,3,1,-0.15037037037037035
OU25,Serie A,OVER25,0.07,1.4,2.5,443,-22.31000000000001,-0.05036117381489844,0.4492099322799097,2.1348532731376975,10,2,-0.2328
BTTS,TUTTI,BTTS_YES,0.03,2.0,4.0,2001,-100.78,-0.0503648175912044,0.4357821089455272,2.1941329335332336,10,1,-0.09978070175438598
BTTS,TUTTI,BTTS_YES,0.03,2.0,,2001,-100.78,-0.0503648175912044,0.4357821089455272,2.1941329335332336,10,1,-0.09978070175438598
OU25,Bundesliga,TUTTI,0.09,1.55,2.2,102,-5.139999999999999,-0.050392156862745084,0.47058823529411764,2.0467647058823526,0,0,
OU25,Premier League,OVER25,0.09,1.7,2.5,155,-7.83,-0.050516129032258064,0.44516129032258067,2.165290322580645,2,2,0.01666666666666665
BTTS,TUTTI,TUTTI,0.09,1.4,2.2,504,-25.47,-0.05053571428571428,0.45634920634920634,2.081369047619048,9,3,-0.19163636363636363
BTTS,TUTTI,TUTTI,0.09,1.55,2.2,504,-25.47,-0.05053571428571428,0.45634920634920634,2.081369047619048,9,3,-0.19163636363636363
BTTS,TUTTI,BTTS_YES,0.03,2.0,3.0,1998,-101.19,-0.050645645645645644,0.43593593593593594,2.1926776776776777,10,1,-0.09581497797356828
OU25,La Liga,TUTTI,0.07,1.85,2.5,852,-43.16000000000001,-0.05065727699530518,0.42488262910798125,2.2410798122065727,12,4,-0.1986792452830189
OU25,Premier League,UNDER25,0.09,2.0,,630,-31.980000000000004,-0.050761904761904765,0.35555555555555557,2.7343333333333333,13,3,-0.4436363636363636
OU25,Premier League,OVER25,0.07,1.4,4.0,394,-20.009999999999998,-0.050786802030456844,0.44416243654822335,2.1917005076142133,11,4,-0.43499999999999994
OU25,Premier League,OVER25,0.07,1.4,,394,-20.009999999999998,-0.050786802030456844,0.44416243654822335,2.1917005076142133,11,4,-0.43499999999999994
BTTS,La Liga,BTTS_YES,0.07,1.4,2.2,148,-7.52,-0.050810810810810805,0.46621621621621623,2.0502702702702704,3,0,-0.3775
BTTS,La Liga,BTTS_YES,0.07,1.55,2.2,148,-7.52,-0.050810810810810805,0.46621621621621623,2.0502702702702704,3,0,-0.3775
OU25,La Liga,TUTTI,0.07,1.7,2.5,873,-44.39,-0.05084765177548683,0.427262313860252,2.23028636884307,12,4,-0.22781818181818184
OU25,Premier League,OVER25,0.07,1.55,4.0,391,-19.889999999999997,-0.0508695652173913,0.4424552429667519,2.197442455242967,11,4,-0.5225
OU25,Premier League,OVER25,0.07,1.55,,391,-19.889999999999997,-0.0508695652173913,0.4424552429667519,2.197442455242967,11,4,-0.5225
OU25,La Liga,OVER25,0.12,2.0,3.0,165,-8.400000000000002,-0.050909090909090925,0.37575757575757573,2.595939393939394,3,2,-0.29719999999999996
OU25,Serie A,UNDER25,0.05,1.85,3.0,1145,-58.360000000000014,-0.05096943231441049,0.41572052401746723,2.324593886462882,12,5,-0.235609756097561
BTTS,TUTTI,BTTS_NO,0.07,2.0,2.2,738,-37.730000000000004,-0.05112466124661247,0.44986449864498645,2.110609756097561,9,3,-0.2673076923076923
BTTS,Premier League,BTTS_NO,0.07,1.4,3.0,614,-31.420000000000005,-0.05117263843648209,0.41368078175895767,2.3239739413680782,10,4,-0.2771153846153846
BTTS,Premier League,BTTS_NO,0.07,1.55,3.0,614,-31.420000000000005,-0.05117263843648209,0.41368078175895767,2.3239739413680782,10,4,-0.2771153846153846
BTTS,Premier League,BTTS_NO,0.07,1.7,3.0,614,-31.420000000000005,-0.05117263843648209,0.41368078175895767,2.3239739413680782,10,4,-0.2771153846153846
OU25,La Liga,TUTTI,0.07,1.4,2.5,875,-44.86,-0.05126857142857143,0.42742857142857144,2.228822857142857,12,4,-0.22781818181818184
BTTS,TUTTI,TUTTI,0.12,1.7,2.2,78,-3.9999999999999982,-0.05128205128205126,0.44871794871794873,2.108846153846154,0,0,
OU25,La Liga,UNDER25,0.07,1.85,3.0,609,-31.26,-0.05133004926108375,0.40229885057471265,2.395927750410509,12,5,-0.32955555555555555
OU25,Premier League,UNDER25,0.09,2.0,4.0,616,-31.650000000000006,-0.05137987012987014,0.3587662337662338,2.690503246753247,13,4,-0.4436363636363636
OU25,Serie A,TUTTI,0.07,2.0,,1236,-63.650000000000006,-0.05149676375404531,0.3940129449838188,2.4577184466019415,13,4,-0.19852272727272727
OU25,Premier League,UNDER25,0.03,2.0,2.5,987,-50.85,-0.05151975683890578,0.425531914893617,2.2287841945288753,13,4,-0.16318840579710145
OU25,La Liga,TUTTI,0.07,1.55,2.5,874,-45.38999999999999,-0.05193363844393592,0.4267734553775744,2.2296224256292905,12,4,-0.22781818181818184
BTTS,TUTTI,TUTTI,0.09,1.7,2.2,503,-26.16,-0.05200795228628231,0.4552683896620278,2.0821471172962225,9,3,-0.19163636363636363
OU25,Serie A,UNDER25,0.05,2.0,3.0,1014,-52.83,-0.05210059171597633,0.40532544378698226,2.375818540433925,12,6,-0.2772727272727273
OU25,La Liga,UNDER25,0.12,2.0,4.0,345,-18.03,-0.052260869565217395,0.336231884057971,2.956173913043478,10,4,-0.600952380952381
BTTS,La Liga,TUTTI,0.07,1.85,2.2,280,-14.660000000000007,-0.05235714285714288,0.45714285714285713,2.0721785714285716,9,4,-0.4159375
OU25,Serie A,OVER25,0.07,2.0,2.5,336,-17.62,-0.05244047619047619,0.4255952380952381,2.2269345238095237,8,3,-0.3087878787878788
BTTS,TUTTI,BTTS_YES,0.03,1.85,2.2,2070,-108.56000000000003,-0.05244444444444446,0.4681159420289855,2.0275217391304343,10,0,-0.17247058823529415
BTTS,Premier League,BTTS_NO,0.07,1.4,4.0,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,1.4,,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,1.55,4.0,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,1.55,,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,1.7,4.0,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
BTTS,Premier League,BTTS_NO,0.07,1.7,,629,-33.01,-0.052480127186009536,0.41017488076311603,2.344531001589825,10,4,-0.2428205128205128
OU25,Serie A,UNDER25,0.03,1.7,2.5,1239,-65.06000000000002,-0.052510088781275235,0.44713478611783697,2.144414850686037,13,4,-0.23326530612244897
OU25,Serie A,OVER25,0.03,1.55,2.2,830,-43.59,-0.05251807228915663,0.4819277108433735,1.9852289156626506,13,5,-0.22666666666666674
OU25,Serie A,UNDER25,0.03,1.85,2.5,1153,-60.900000000000006,-0.052818733738074594,0.4405897658282741,2.171196877710321,12,3,-0.23329670329670335
OU25,Premier League,UNDER25,0.09,1.85,,648,-34.32,-0.05296296296296296,0.35802469135802467,2.71233024691358,13,3,-0.4436363636363636
OU25,La Liga,OVER25,0.12,1.4,4.0,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.4,,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.55,4.0,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.55,,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.7,4.0,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,La Liga,OVER25,0.12,1.7,,202,-10.710000000000003,-0.05301980198019803,0.36633663366336633,2.688069306930693,4,2,-0.28291666666666665
OU25,Serie A,TUTTI,0.07,2.0,4.0,1228,-65.12,-0.05302931596091206,0.3949511400651466,2.443982084690554,13,4,-0.18931034482758619
OU25,Premier League,OVER25,0.05,1.7,3.0,668,-35.46000000000001,-0.05308383233532935,0.44610778443113774,2.1748952095808383,12,4,-0.22473684210526312
BTTS,Premier League,TUTTI,0.05,2.0,3.0,1092,-58.06,-0.05316849816849817,0.4194139194139194,2.278626373626374,10,2,-0.15038709677419357
BTTS,Serie A,TUTTI,0.05,1.7,2.2,683,-36.41000000000002,-0.05330893118594439,0.465592972181552,2.0379502196193267,9,4,-0.32875000000000004
OU25,Serie A,UNDER25,0.03,1.4,2.5,1247,-66.53000000000002,-0.05335204490777868,0.44747393744987973,2.141242983159583,13,4,-0.22393939393939397
OU25,Serie A,UNDER25,0.03,1.55,2.5,1247,-66.53000000000002,-0.05335204490777868,0.44747393744987973,2.141242983159583,13,4,-0.22393939393939397
OU25,La Liga,TUTTI,0.09,1.85,2.2,169,-9.02,-0.053372781065088755,0.4556213017751479,2.091775147928994,1,1,0.10666666666666665
OU25,Premier League,UNDER25,0.09,1.85,4.0,634,-33.99000000000001,-0.05361198738170348,0.361198738170347,2.669258675078864,13,4,-0.4436363636363636
BTTS,Ligue 1,BTTS_YES,0.03,2.0,3.0,439,-23.540000000000003,-0.05362186788154898,0.4419134396355353,2.151867881548975,7,2,-0.25192307692307697
BTTS,Ligue 1,BTTS_YES,0.03,2.0,4.0,439,-23.540000000000003,-0.05362186788154898,0.4419134396355353,2.151867881548975,7,2,-0.25192307692307697
BTTS,Ligue 1,BTTS_YES,0.03,2.0,,439,-23.540000000000003,-0.05362186788154898,0.4419134396355353,2.151867881548975,7,2,-0.25192307692307697
OU25,La Liga,UNDER25,0.09,2.0,4.0,590,-31.670000000000005,-0.053677966101694924,0.35423728813559324,2.7946101694915257,12,4,-0.4266666666666667
OU25,La Liga,UNDER25,0.03,1.7,3.0,1169,-62.76000000000001,-0.053686911890504715,0.4268605645851155,2.2603592814371254,12,3,-0.24938775510204086
BTTS,Premier League,TUTTI,0.05,2.0,4.0,1107,-59.650000000000006,-0.053884372177055107,0.4173441734417344,2.2909214092140924,10,2,-0.15727272727272726
BTTS,Premier League,TUTTI,0.05,2.0,,1107,-59.650000000000006,-0.053884372177055107,0.4173441734417344,2.2909214092140924,10,2,-0.15727272727272726
OU25,TUTTI,OVER25,0.09,1.55,2.2,443,-23.890000000000004,-0.05392776523702032,0.4717832957110609,2.017200902934537,12,3,-0.29423076923076924
OU25,Serie A,OVER25,0.07,2.0,2.2,154,-8.320000000000002,-0.05402597402597404,0.44805194805194803,2.1100000000000003,1,1,0.376
OU25,La Liga,UNDER25,0.03,1.85,2.5,830,-44.89,-0.05408433734939759,0.4397590361445783,2.1656024096385544,12,3,-0.25217391304347836
OU25,Premier League,OVER25,0.03,1.7,2.5,963,-52.150000000000006,-0.05415368639667706,0.4537902388369678,2.113208722741433,12,4,-0.3210769230769231
BTTS,TUTTI,TUTTI,0.05,2.0,2.2,2201,-119.68,-0.05437528396183553,0.4502498864152658,2.102271694684234,10,3,-0.23936170212765953
OU25,Premier League,OVER25,0.05,1.7,4.0,669,-36.46000000000001,-0.054499252615844554,0.445440956651719,2.1761584454409566,12,4,-0.22473684210526312
OU25,Premier League,OVER25,0.05,1.7,,669,-36.46000000000001,-0.054499252615844554,0.445440956651719,2.1761584454409566,12,4,-0.22473684210526312
BTTS,Serie A,BTTS_YES,0.03,2.0,2.5,298,-16.270000000000003,-0.05459731543624162,0.4429530201342282,2.1567785234899324,6,4,-0.343921568627451
OU25,La Liga,UNDER25,0.05,1.7,2.5,635,-34.67,-0.054598425196850396,0.4377952755905512,2.175779527559055,12,4,-0.395531914893617
BTTS,Serie A,TUTTI,0.05,1.4,2.2,684,-37.41000000000001,-0.05469298245614037,0.4649122807017544,2.0374269005847956,9,4,-0.32875000000000004
BTTS,Serie A,TUTTI,0.05,1.55,2.2,684,-37.41000000000001,-0.05469298245614037,0.4649122807017544,2.0374269005847956,9,4,-0.32875000000000004
BTTS,Ligue 1,BTTS_NO,0.07,1.85,2.2,168,-9.190000000000003,-0.05470238095238097,0.4583333333333333,2.065357142857143,3,1,-0.15037037037037035
OU25,Serie A,OVER25,0.03,1.4,2.2,840,-46.040000000000006,-0.054809523809523815,0.48214285714285715,1.9796785714285712,13,5,-0.22666666666666674
BTTS,Premier League,BTTS_NO,0.03,2.0,3.0,1134,-62.17000000000001,-0.0548236331569665,0.42151675485008816,2.2642328042328046,10,3,-0.2627272727272727
OU25,TUTTI,OVER25,0.09,1.4,2.2,445,-24.41,-0.05485393258426966,0.47191011235955055,2.014876404494382,12,3,-0.29423076923076924
BTTS,Ligue 1,BTTS_NO,0.03,1.85,2.2,704,-38.660000000000004,-0.054914772727272736,0.46732954545454547,2.0273579545454545,9,4,-0.25520000000000004
BTTS,Serie A,TUTTI,0.12,1.4,3.0,124,-6.810000000000002,-0.054919354838709696,0.3790322580645161,2.4945161290322577,3,0,-0.261
BTTS,Serie A,TUTTI,0.12,1.55,3.0,124,-6.810000000000002,-0.054919354838709696,0.3790322580645161,2.4945161290322577,3,0,-0.261
BTTS,Serie A,TUTTI,0.12,1.7,3.0,124,-6.810000000000002,-0.054919354838709696,0.3790322580645161,2.4945161290322577,3,0,-0.261
BTTS,Serie A,TUTTI,0.12,1.85,3.0,124,-6.810000000000002,-0.054919354838709696,0.3790322580645161,2.4945161290322577,3,0,-0.261
BTTS,Premier League,BTTS_NO,0.07,1.85,3.0,609,-33.65,-0.05525451559934318,0.41050903119868637,2.3281609195402297,10,4,-0.2771153846153846
BTTS,Serie A,TUTTI,0.12,2.0,3.0,122,-6.76,-0.055409836065573766,0.3770491803278688,2.50344262295082,2,0,-0.217391304347826
BTTS,Premier League,BTTS_NO,0.03,2.0,4.0,1149,-63.76000000000001,-0.05549173194081811,0.4194952132288947,2.276266318537859,10,3,-0.28441176470588236
BTTS,Premier League,BTTS_NO,0.03,2.0,,1149,-63.76000000000001,-0.05549173194081811,0.4194952132288947,2.276266318537859,10,3,-0.28441176470588236
OU25,Serie A,OVER25,0.03,1.7,2.2,786,-43.77000000000001,-0.05568702290076337,0.47455470737913485,2.0045547073791345,13,5,-0.2374698795180723
BTTS,Bundesliga,BTTS_NO,0.09,2.0,2.2,70,-3.9,-0.055714285714285716,0.44285714285714284,2.1248571428571426,0,0,
OU25,La Liga,UNDER25,0.03,1.7,2.2,576,-32.17000000000001,-0.05585069444444446,0.4739583333333333,2.006753472222222,12,6,-0.3602083333333333
OU25,Premier League,UNDER25,0.09,1.4,,650,-36.32000000000001,-0.05587692307692309,0.3569230769230769,2.7095846153846153,13,3,-0.4436363636363636
OU25,Premier League,UNDER25,0.09,1.55,,650,-36.32000000000001,-0.05587692307692309,0.3569230769230769,2.7095846153846153,13,3,-0.4436363636363636
OU25,Premier League,UNDER25,0.09,1.7,,650,-36.32000000000001,-0.05587692307692309,0.3569230769230769,2.7095846153846153,13,3,-0.4436363636363636
OU25,La Liga,UNDER25,0.03,1.4,2.5,928,-52.02000000000001,-0.05605603448275863,0.4482758620689655,2.124094827586207,12,3,-0.2833333333333333
OU25,La Liga,UNDER25,0.03,1.55,2.5,928,-52.02000000000001,-0.05605603448275863,0.4482758620689655,2.124094827586207,12,3,-0.2833333333333333
OU25,Serie A,TUTTI,0.05,1.55,,2149,-120.51,-0.056077245230339696,0.4201954397394137,2.304397394136808,13,4,-0.1831012658227848
OU25,Serie A,TUTTI,0.05,1.4,,2157,-120.96,-0.0560778859527121,0.42095503013444596,2.3014649976819657,13,4,-0.1831012658227848
OU25,La Liga,OVER25,0.09,2.0,2.5,204,-11.45,-0.05612745098039215,0.4117647058823529,2.288921568627451,5,2,-0.37846153846153846
BTTS,TUTTI,BTTS_YES,0.03,2.0,2.5,1906,-107.02000000000001,-0.05614900314795383,0.43756558237145854,2.1717681007345226,10,1,-0.09439688715953307
BTTS,La Liga,BTTS_YES,0.07,2.0,4.0,316,-17.75,-0.05617088607594937,0.40822784810126583,2.328987341772152,8,3,-0.32393939393939397
BTTS,La Liga,BTTS_YES,0.07,2.0,,316,-17.75,-0.05617088607594937,0.40822784810126583,2.328987341772152,8,3,-0.32393939393939397
OU25,Serie A,UNDER25,0.07,1.85,3.0,800,-44.989999999999995,-0.056237499999999996,0.4025,2.3813999999999997,12,5,-0.2574468085106383
BTTS,TUTTI,BTTS_YES,0.03,1.4,4.0,3155,-177.64000000000004,-0.0563042789223455,0.4583201267828843,2.080500792393027,10,0,-0.12010830324909748
BTTS,TUTTI,BTTS_YES,0.03,1.4,,3155,-177.64000000000004,-0.0563042789223455,0.4583201267828843,2.080500792393027,10,0,-0.12010830324909748
BTTS,TUTTI,BTTS_YES,0.03,1.55,4.0,3155,-177.64000000000004,-0.0563042789223455,0.4583201267828843,2.080500792393027,10,0,-0.12010830324909748
BTTS,TUTTI,BTTS_YES,0.03,1.55,,3155,-177.64000000000004,-0.0563042789223455,0.4583201267828843,2.080500792393027,10,0,-0.12010830324909748
OU25,Serie A,TUTTI,0.05,1.7,,2127,-119.76000000000002,-0.0563046544428773,0.41842971321109546,2.311241184767278,13,4,-0.1831012658227848
OU25,TUTTI,UNDER25,0.12,2.0,2.5,428,-24.11,-0.056331775700934575,0.40654205607476634,2.3360747663551398,11,4,-0.3453125
BTTS,TUTTI,BTTS_NO,0.03,2.0,2.2,2344,-132.05000000000004,-0.05633532423208193,0.4500853242320819,2.0984982935153584,10,2,-0.29929824561403506
OU25,La Liga,TUTTI,0.12,2.0,4.0,543,-30.61,-0.056372007366482506,0.3443830570902394,2.8641804788213627,12,5,-0.46340909090909094
OU25,Premier League,TUTTI,0.03,1.7,2.2,1399,-78.91000000000001,-0.05640457469621159,0.47176554681915656,2.004381701215154,12,2,-0.2287619047619048
BTTS,TUTTI,TUTTI,0.03,1.85,2.2,5593,-315.8500000000001,-0.05647237618451637,0.4639728231718219,2.037171464330413,10,0,-0.1782089552238806
BTTS,Premier League,BTTS_NO,0.07,1.85,4.0,624,-35.24000000000001,-0.05647435897435899,0.40705128205128205,2.348782051282051,10,4,-0.2428205128205128
